490.838	11
491.235	-3
491.633	-1
492.031	3
492.429	7
492.826	15
493.224	6
493.622	1
494.019	5
494.417	6
494.814	10
495.212	9
495.609	6
496.007	6
496.404	15
496.802	12
497.199	10
497.596	11
497.994	17
498.391	15
498.788	9
499.185	19
499.582	13
499.979	16
500.377	30
500.774	18
501.171	23
501.568	22
501.965	24
502.362	18
502.758	28
503.155	26
503.552	30
503.949	44
504.346	42
504.742	57
505.139	42
505.536	51
505.933	70
506.329	59
506.726	70
507.122	77
507.519	74
507.915	91
508.312	61
508.708	92
509.104	103
509.501	106
509.897	116
510.293	124
510.690	116
511.086	129
511.482	138
511.878	138
512.274	154
512.671	150
513.067	156
513.463	172
513.859	178
514.255	180
514.651	175
515.046	186
515.442	199
515.838	166
516.234	171
516.630	186
517.025	163
517.421	177
517.817	171
518.212	146
518.608	163
519.004	158
519.399	128
519.795	130
520.190	128
520.586	110
520.981	130
521.377	82
521.772	103
522.167	97
522.562	86
522.958	85
523.353	89
523.748	76
524.143	77
524.538	62
524.934	69
525.329	62
525.724	63
526.119	36
526.514	53
526.909	41
527.304	49
527.698	40
528.093	40
528.488	31
528.883	42
529.278	31
529.672	46
530.067	31
530.462	25
530.856	37
531.251	37
531.645	26
532.040	31
532.434	26
532.829	22
533.223	18
533.618	26
534.012	26
534.406	18
534.801	13
535.195	28
535.589	20
535.983	24
536.378	16
536.772	24
537.166	24
537.560	26
537.954	27
538.348	23
538.742	17
539.136	17
539.530	29
539.924	21
540.317	17
540.711	18
541.105	24
541.499	25
541.893	25
542.286	24
542.680	26
543.074	11
543.467	18
543.861	21
544.254	20
544.648	28
545.041	21
545.435	24
545.828	31
546.221	21
546.615	24
547.008	42
547.401	20
547.795	27
548.188	21
548.581	27
548.974	24
549.367	24
549.760	28
550.153	41
550.546	41
550.939	40
551.332	36
551.725	44
552.118	47
552.511	63
552.904	37
553.296	57
553.689	74
554.082	60
554.475	66
554.867	78
555.260	73
555.653	97
556.045	69
556.438	76
556.830	112
557.223	96
557.615	119
558.007	137
558.400	130
558.792	117
559.184	146
559.577	161
559.969	148
560.361	167
560.753	195
561.146	180
561.538	191
561.930	203
562.322	201
562.714	208
563.106	235
563.498	217
563.890	242
564.282	250
564.673	262
565.065	260
565.457	275
565.849	252
566.241	276
566.632	285
567.024	246
567.416	326
567.807	305
568.199	302
568.590	269
568.982	295
569.373	276
569.765	286
570.156	273
570.547	302
570.939	243
571.330	250
571.721	237
572.113	251
572.504	232
572.895	217
573.286	219
573.677	201
574.068	213
574.459	171
574.850	206
575.241	179
575.632	198
576.023	184
576.414	179
576.805	154
577.196	142
577.587	164
577.978	145
578.368	145
578.759	135
579.150	129
579.540	131
579.931	126
580.321	107
580.712	107
581.102	129
581.493	107
581.883	116
582.274	107
582.664	109
583.055	107
583.445	97
583.835	95
584.225	71
584.616	65
585.006	78
585.396	58
585.786	70
586.176	76
586.566	69
586.956	80
587.346	66
587.736	66
588.126	70
588.516	71
588.906	82
589.296	60
589.686	69
590.075	56
590.465	73
590.855	64
591.244	52
591.634	69
592.024	44
592.413	60
592.803	45
593.192	59
593.582	52
593.971	61
594.361	59
594.750	57
595.139	49
595.529	50
595.918	59
596.307	50
596.697	31
597.086	50
597.475	45
597.864	59
598.253	40
598.642	42
599.031	48
599.420	53
599.809	43
600.198	50
600.587	50
600.976	56
601.365	33
601.754	52
602.142	51
602.531	49
602.920	56
603.308	58
603.697	49
604.086	43
604.474	39
604.863	39
605.251	60
605.640	49
606.028	49
606.417	56
606.805	53
607.194	52
607.582	63
607.970	43
608.358	59
608.747	60
609.135	55
609.523	50
609.911	60
610.299	44
610.687	46
611.075	58
611.463	54
611.851	54
612.239	63
612.627	39
613.015	57
613.403	65
613.791	42
614.178	48
614.566	40
614.954	57
615.342	48
615.729	40
616.117	42
616.504	42
616.892	52
617.280	51
617.667	39
618.055	48
618.442	39
618.829	48
619.217	49
619.604	37
619.991	23
620.379	44
620.766	47
621.153	44
621.540	35
621.927	37
622.314	31
622.702	43
623.089	38
623.476	36
623.863	32
624.250	48
624.636	41
625.023	29
625.410	30
625.797	45
626.184	29
626.571	29
626.957	31
627.344	31
627.731	32
628.117	33
628.504	37
628.890	49
629.277	27
629.663	38
630.050	35
630.436	27
630.823	38
631.209	30
631.595	42
631.982	32
632.368	24
632.754	38
633.140	27
633.527	40
633.913	30
634.299	38
634.685	44
635.071	39
635.457	43
635.843	21
636.229	39
636.615	26
637.001	31
637.387	25
637.772	39
638.158	38
638.544	33
638.930	39
639.315	30
639.701	25
640.087	35
640.472	30
640.858	35
641.243	37
641.629	32
642.014	24
642.400	39
642.785	34
643.171	29
643.556	32
643.941	34
644.326	37
644.712	41
645.097	30
645.482	37
645.867	42
646.252	29
646.637	29
647.023	41
647.408	34
647.793	50
648.177	39
648.562	36
648.947	26
649.332	28
649.717	24
650.102	40
650.487	28
650.871	31
651.256	43
651.641	41
652.025	24
652.410	32
652.794	31
653.179	35
653.563	30
653.948	26
654.332	42
654.717	37
655.101	33
655.486	35
655.870	45
656.254	19
656.638	28
657.023	28
657.407	31
657.791	35
658.175	23
658.559	23
658.943	37
659.327	29
659.711	30
660.095	35
660.479	25
660.863	36
661.247	21
661.631	39
662.014	29
662.398	37
662.782	25
663.166	33
663.549	34
663.933	42
664.317	29
664.700	28
665.084	33
665.467	33
665.851	40
666.234	30
666.618	29
667.001	21
667.384	40
667.768	20
668.151	28
668.534	33
668.917	26
669.301	31
669.684	42
670.067	35
670.450	32
670.833	44
671.216	38
671.599	29
671.982	33
672.365	31
672.748	42
673.131	34
673.514	33
673.896	46
674.279	31
674.662	30
675.045	39
675.427	53
675.810	37
676.192	36
676.575	44
676.958	32
677.340	41
677.723	36
678.105	47
678.487	45
678.870	56
679.252	45
679.635	49
680.017	33
680.399	45
680.781	42
681.164	49
681.546	44
681.928	44
682.310	64
682.692	61
683.074	54
683.456	59
683.838	61
684.220	65
684.602	64
684.984	71
685.366	54
685.747	59
686.129	76
686.511	72
686.893	69
687.274	67
687.656	67
688.038	72
688.419	75
688.801	74
689.182	100
689.564	84
689.945	90
690.327	80
690.708	96
691.089	93
691.471	94
691.852	99
692.233	107
692.614	104
692.996	124
693.377	105
693.758	124
694.139	111
694.520	106
694.901	126
695.282	142
695.663	121
696.044	143
696.425	159
696.806	164
697.187	174
697.567	157
697.948	157
698.329	174
698.710	182
699.090	168
699.471	181
699.852	192
700.232	169
700.613	218
700.993	199
701.374	217
701.754	225
702.135	208
702.515	234
702.896	257
703.276	243
703.656	235
704.036	243
704.417	256
704.797	278
705.177	273
705.557	269
705.937	291
706.317	310
706.697	331
707.077	344
707.457	340
707.837	311
708.217	341
708.597	365
708.977	369
709.357	383
709.737	387
710.116	416
710.496	429
710.876	429
711.255	436
711.635	468
712.015	458
712.394	492
712.774	504
713.153	525
713.533	533
713.912	508
714.292	557
714.671	629
715.050	615
715.430	624
715.809	644
716.188	657
716.567	703
716.946	684
717.326	725
717.705	772
718.084	785
718.463	788
718.842	792
719.221	851
719.600	853
719.979	906
720.358	894
720.736	961
721.115	973
721.494	971
721.873	1058
722.252	997
722.630	1040
723.009	1110
723.387	1121
723.766	1189
724.145	1220
724.523	1262
724.902	1291
725.280	1383
725.659	1375
726.037	1400
726.415	1487
726.794	1468
727.172	1586
727.550	1644
727.929	1658
728.307	1659
728.685	1743
729.063	1802
729.441	1867
729.819	1869
730.197	2004
730.575	1965
730.953	2022
731.331	2100
731.709	2233
732.087	2259
732.465	2276
732.843	2438
733.221	2452
733.598	2496
733.976	2511
734.354	2611
734.731	2737
735.109	2794
735.487	2857
735.864	2890
736.242	3068
736.619	3107
736.997	3200
737.374	3377
737.752	3397
738.129	3536
738.506	3520
738.884	3596
739.261	3785
739.638	3948
740.015	4019
740.393	4072
740.770	4268
741.147	4237
741.524	4421
741.901	4637
742.278	4695
742.655	4915
743.032	4895
743.409	5052
743.786	5193
744.163	5371
744.540	5545
744.916	5599
745.293	5805
745.670	6038
746.047	6109
746.423	6378
746.800	6419
747.176	6613
747.553	6840
747.930	7072
748.306	7204
748.683	7278
749.059	7661
749.435	7837
749.812	7928
750.188	8271
750.564	8453
750.941	8630
751.317	8806
751.693	9065
752.069	9288
752.446	9542
752.822	9718
753.198	10194
753.574	10174
753.950	10370
754.326	10875
754.702	11001
755.078	11367
755.454	11665
755.830	12043
756.205	12161
756.581	12689
756.957	12959
757.333	13177
757.708	13452
758.084	13846
758.460	14299
758.835	14714
759.211	14998
759.587	15558
759.962	15769
760.338	16482
760.713	16766
761.088	17081
761.464	17379
761.839	18056
762.214	18581
762.590	18897
762.965	19332
763.340	19962
763.715	20323
764.091	20681
764.466	21267
764.841	21574
765.216	22444
765.591	22699
765.966	23122
766.341	23696
766.716	24002
767.091	24855
767.466	25187
767.840	25603
768.215	25805
768.590	26734
768.965	26978
769.339	27356
769.714	28013
770.089	28389
770.463	28592
770.838	28873
771.213	29704
771.587	30380
771.962	30931
772.336	31275
772.710	31339
773.085	31749
773.459	32288
773.834	32726
774.208	33257
774.582	33595
774.956	33598
775.331	34269
775.705	34649
776.079	34709
776.453	35618
776.827	35692
777.201	35874
777.575	36391
777.949	36612
778.323	37386
778.697	37306
779.071	37340
779.445	37255
779.818	37887
780.192	38401
780.566	38511
780.940	38676
781.313	39077
781.687	39338
782.061	39175
782.434	39792
782.808	39324
783.181	39402
783.555	39746
783.928	39881
784.302	40209
784.675	39959
785.048	39954
785.422	39972
785.795	40151
786.168	39627
786.542	40035
786.915	39728
787.288	39575
787.661	39402
788.034	39239
788.407	39013
788.780	38528
789.153	38338
789.526	38488
789.899	38130
790.272	37563
790.645	37255
791.018	37126
791.391	36332
791.764	36089
792.136	35500
792.509	35357
792.882	34954
793.254	34303
793.627	33783
794.000	33243
794.372	33137
794.745	31914
795.117	31631
795.490	30842
795.862	30693
796.234	30012
796.607	29523
796.979	28771
797.351	28342
797.724	28122
798.096	27464
798.468	26860
798.840	26367
799.213	25753
799.585	25096
799.957	24670
800.329	24092
800.701	23541
801.073	23276
801.445	22500
801.817	21845
802.189	21478
802.560	20940
802.932	20423
803.304	19854
803.676	19600
804.047	18929
804.419	18563
804.791	18334
805.162	17527
805.534	17097
805.906	16531
806.277	16183
806.649	15836
807.020	15377
807.392	15079
807.763	14397
808.134	14085
808.506	13662
808.877	13294
809.248	13044
809.620	12650
809.991	12226
810.362	11817
810.733	11497
811.104	11256
811.475	10755
811.846	10558
812.217	10338
812.588	10049
812.959	9609
813.330	9306
813.701	9015
814.072	8703
814.443	8503
814.814	8191
815.184	7925
815.555	7573
815.926	7499
816.296	7434
816.667	7219
817.038	6869
817.408	6698
817.779	6454
818.149	6276
818.520	6015
818.890	5807
819.261	5676
819.631	5575
820.001	5341
820.372	5173
820.742	5020
821.112	4892
821.482	4860
821.853	4627
822.223	4486
822.593	4389
822.963	4250
823.333	4045
823.703	3864
824.073	3725
824.443	3695
824.813	3639
825.183	3442
825.553	3327
825.923	3293
826.292	3098
826.662	2997
827.032	2960
827.402	2870
827.771	2806
828.141	2631
828.510	2601
828.880	2507
829.250	2448
829.619	2404
829.989	2309
830.358	2155
830.727	2187
831.097	2083
831.466	2002
831.836	1927
832.205	1896
832.574	1864
832.943	1762
833.312	1732
833.682	1633
834.051	1594
834.420	1616
834.789	1517
835.158	1475
835.527	1511
835.896	1418
836.265	1399
836.634	1339
837.003	1263
837.371	1282
837.740	1194
838.109	1157
838.478	1128
838.846	1119
839.215	1041
839.584	1048
839.952	975
840.321	945
840.690	892
841.058	856
841.427	904
841.795	811
842.163	788
842.532	802
842.900	797
843.268	736
843.637	772
844.005	700
844.373	671
844.741	715
845.110	680
845.478	675
845.846	628
846.214	630
846.582	546
846.950	555
847.318	555
847.686	561
848.054	545
848.422	504
848.789	452
849.157	480
849.525	463
849.893	495
850.261	456
850.628	421
850.996	414
851.363	399
851.731	377
852.099	368
852.466	358
852.834	351
853.201	329
853.569	352
853.936	324
854.303	348
854.671	307
855.038	305
855.405	271
855.772	294
856.140	300
856.507	259
856.874	270
857.241	289
857.608	219
857.975	261
858.342	240
858.709	257
859.076	247
859.443	232
859.810	220
860.177	218
860.543	221
860.910	191
861.277	171
861.644	184
862.010	206
862.377	165
862.744	183
863.110	185
863.477	158
863.843	169
864.210	185
864.576	158
864.943	174
865.309	136
865.676	139
866.042	144
866.408	117
866.774	143
867.141	141
867.507	141
867.873	134
868.239	140
868.605	124
868.971	112
869.337	128
869.703	115
870.069	115
870.435	110
870.801	107
871.167	112
871.533	101
871.899	107
872.265	103
872.630	97
872.996	95
873.362	81
873.727	90
874.093	101
874.459	86
874.824	92
875.190	87
875.555	73
875.921	74
876.286	73
876.652	85
877.017	83
877.382	71
877.748	84
878.113	76
878.478	70
878.843	68
879.208	72
879.574	78
879.939	66
880.304	72
880.669	64
881.034	68
881.399	77
881.764	57
882.129	64
882.494	59
882.858	63
883.223	57
883.588	46
883.953	53
884.318	61
884.682	47
885.047	53
885.412	48
885.776	51
886.141	45
886.505	38
886.870	37
887.234	46
887.599	39
887.963	55
888.327	39
888.692	35
889.056	47
889.420	26
889.785	36
890.149	43
890.513	38
890.877	50
891.241	27
891.605	37
891.969	27
892.333	44
892.697	24
893.061	39
893.425	37
893.789	29
894.153	31
894.517	30
894.881	31
895.244	28
895.608	37
895.972	24
896.336	23
896.699	28
897.063	21
897.426	29
897.790	20
898.153	31
898.517	22
898.880	27
899.244	24
899.607	16
899.970	24
900.334	24
900.697	17
901.060	21
901.424	28
901.787	25
902.150	25
902.513	16
902.876	21
903.239	28
903.602	21
903.965	23
904.328	22
904.691	38
905.054	22
905.417	13
905.780	15
906.142	28
906.505	15
906.868	19
907.231	29
907.593	21
907.956	13
908.319	17
908.681	20
909.044	22
909.406	16
909.769	31
910.131	15
910.494	16
910.856	16
911.218	22
911.581	12
911.943	14
912.305	19
912.667	10
913.030	7
913.392	17
913.754	10
914.116	2
914.478	20
914.840	15
915.202	15
915.564	7
915.926	11
916.288	14
916.650	11
917.012	16
917.373	12
917.735	12
918.097	12
918.459	14
918.820	6
919.182	17
919.544	14
919.905	6
920.267	13
920.628	9
920.990	17
921.351	18
921.713	11
922.074	7
922.435	11
922.797	2
923.158	8
923.519	14
923.880	7
924.242	14
924.603	7
924.964	12
925.325	16
925.686	14
926.047	7
926.408	4
926.769	12
927.130	13
927.491	8
927.852	11
928.213	5
928.573	0
928.934	8
929.295	10
929.656	4
930.016	9
930.377	13
930.738	-3
931.098	5
931.459	6
931.819	8
932.180	10
932.540	11
932.901	12
933.261	12
933.621	9
933.982	9
934.342	5
934.702	9
935.063	5
935.423	3
935.783	7
936.143	6
936.503	8
936.863	7
937.223	11
937.583	8
937.943	7
938.303	7
938.663	11
939.023	7
939.383	11
939.743	3
940.102	6
940.462	4
940.822	4
941.182	-2
941.541	7
941.901	16
942.260	4
942.620	4
942.980	6
943.339	9
943.699	8
944.058	10
944.417	9
944.777	8
945.136	0
945.495	7
945.855	7
946.214	0
946.573	7
946.932	8
947.291	8
947.650	10
948.010	6
948.369	9
948.728	-4
949.087	5
949.446	6
949.804	1
950.163	4
950.522	7
950.881	2
951.240	-5
951.599	6
951.957	6
952.316	6
952.675	7
953.033	4
953.392	14
953.750	10
954.109	7
954.467	-3
954.826	-3
955.184	8
955.543	6
955.901	2
956.259	3
956.618	7
956.976	7
957.334	0
957.693	2
958.051	4
958.409	3
958.767	5
959.125	5
959.483	7
959.841	2
960.199	9
960.557	4
960.915	9
961.273	10
961.631	5
961.989	-1
962.346	1
962.704	6
963.062	4
963.420	7
963.777	2
964.135	5
964.492	3
964.850	8
965.208	5
965.565	0
965.922	2
966.280	-1
966.637	5
966.995	-1
967.352	5
967.709	-2
968.067	-3
968.424	-4
968.781	2
969.138	11
969.495	11
969.853	11
970.210	3
970.567	14
970.924	3
971.281	7
971.638	-3
971.995	-1
972.351	0
972.708	1
973.065	2
973.422	6
