460.118	-2
460.517	-8
460.915	2
461.314	-5
461.713	-2
462.111	7
462.510	0
462.909	-1
463.307	-3
463.706	1
464.104	-5
464.503	1
464.901	-2
465.300	4
465.698	0
466.097	0
466.495	1
466.893	-1
467.292	0
467.690	-3
468.088	3
468.486	0
468.884	3
469.283	6
469.681	5
470.079	-3
470.477	1
470.875	3
471.273	1
471.671	2
472.069	5
472.466	-7
472.864	8
473.262	-3
473.660	-2
474.058	-6
474.455	4
474.853	-4
475.251	1
475.648	-9
476.046	-1
476.443	1
476.841	-3
477.238	-1
477.636	-7
478.033	-4
478.431	-2
478.828	0
479.225	-2
479.623	1
480.020	-1
480.417	0
480.814	5
481.211	1
481.609	3
482.006	-2
482.403	8
482.800	1
483.197	-1
483.594	6
483.991	1
484.388	-1
484.784	7
485.181	-5
485.578	5
485.975	4
486.372	2
486.768	-2
487.165	3
487.562	-1
487.958	4
488.355	1
488.752	10
489.148	1
489.545	-3
489.941	4
490.337	6
490.734	4
491.130	3
491.527	5
491.923	4
492.319	9
492.715	7
493.112	10
493.508	5
493.904	15
494.300	13
494.696	5
495.092	10
495.488	11
495.884	15
496.280	24
496.676	16
497.072	27
497.468	18
497.864	18
498.259	31
498.655	34
499.051	45
499.447	26
499.842	43
500.238	47
500.634	38
501.029	45
501.425	57
501.820	69
502.216	69
502.611	58
503.006	81
503.402	94
503.797	107
504.193	113
504.588	132
504.983	138
505.378	150
505.773	147
506.169	177
506.564	209
506.959	226
507.354	219
507.749	246
508.144	256
508.539	287
508.934	247
509.329	318
509.724	324
510.118	325
510.513	378
510.908	400
511.303	412
511.698	414
512.092	449
512.487	427
512.881	450
513.276	486
513.671	452
514.065	449
514.460	457
514.854	462
515.249	451
515.643	415
516.037	443
516.432	446
516.826	402
517.220	352
517.614	389
518.009	346
518.403	321
518.797	321
519.191	290
519.585	256
519.979	231
520.373	227
520.767	226
521.161	198
521.555	212
521.949	166
522.343	152
522.737	157
523.130	131
523.524	133
523.918	117
524.312	114
524.705	110
525.099	100
525.492	106
525.886	99
526.280	89
526.673	79
527.066	77
527.460	68
527.853	71
528.247	70
528.640	66
529.033	43
529.427	70
529.820	65
530.213	66
530.606	38
530.999	49
531.393	43
531.786	38
532.179	40
532.572	46
532.965	37
533.358	39
533.751	36
534.144	41
534.536	39
534.929	36
535.322	21
535.715	50
536.108	36
536.500	39
